timestamp_ms,envelope,envelope_db,noise_floor_db,snr_db,status,pos_mag,neg_mag
14050.0,0.008458,-41.46,-46.93,5.47,1,0.008935,0.001767
14060.0,0.008433,-41.48,-46.93,5.45,1,0.002315,0.008049
14070.0,0.008190,-41.73,-46.93,5.19,1,0.005275,0.005502
14080.0,0.008058,-41.88,-46.93,5.05,1,0.007460,0.002102
14090.0,0.007880,-42.07,-46.93,4.86,1,0.005772,0.004734
14100.0,0.007728,-42.24,-46.72,4.48,1,0.002599,0.006899
14110.0,0.007601,-42.38,-46.72,4.33,1,0.007151,0.001484
14120.0,0.008106,-41.82,-46.72,4.89,1,0.007960,0.004783
14130.0,0.007786,-42.17,-46.72,4.54,1,0.003452,0.006133
14140.0,0.008175,-41.75,-46.72,4.97,1,0.007088,0.005679
14150.0,0.007521,-42.47,-46.72,4.24,1,0.005957,0.000680
14160.0,0.007877,-42.07,-46.72,4.64,1,0.005731,0.006554
14170.0,0.007922,-42.02,-46.72,4.69,1,0.002010,0.007772
14180.0,0.007642,-42.34,-46.72,4.38,1,0.006937,0.000840
14190.0,0.007350,-42.67,-46.72,4.04,1,0.005633,0.003567
14200.0,0.006382,-43.90,-46.60,2.69,1,0.001393,0.003882
14210.0,0.006636,-43.56,-46.60,3.03,1,0.005125,0.005096
14220.0,0.006564,-43.66,-46.60,2.94,1,0.005701,0.002901
14230.0,0.006357,-43.93,-46.60,2.66,1,0.002473,0.005329
14240.0,0.006123,-44.26,-46.60,2.34,1,0.004089,0.003794
14250.0,0.005763,-44.79,-46.60,1.81,1,0.004862,0.000757
14260.0,0.006187,-44.17,-46.60,2.43,1,0.004386,0.005681
14270.0,0.006225,-44.12,-46.60,2.48,1,0.003522,0.005240
14280.0,0.006039,-44.38,-46.60,2.22,1,0.005370,0.001607
14290.0,0.005437,-45.29,-46.60,1.30,1,0.003970,0.000698
14300.0,0.005143,-45.77,-46.57,0.80,1,0.001618,0.004155
14310.0,0.005192,-45.69,-46.57,0.88,1,0.003777,0.003723
14320.0,0.006198,-44.15,-46.57,2.42,1,0.007978,0.003068
14330.0,0.005628,-44.99,-46.57,1.58,1,0.004021,0.001513
14340.0,0.005257,-45.59,-46.57,0.98,1,0.002383,0.003688
14350.0,0.004936,-46.13,-46.57,0.44,1,0.004127,0.000718
14360.0,0.005067,-45.91,-46.57,0.67,1,0.003815,0.003781
14370.0,0.005354,-45.43,-46.57,1.14,1,0.002291,0.005572
14380.0,0.005098,-45.85,-46.57,0.72,1,0.003771,0.002453
14390.0,0.004814,-46.35,-46.57,0.22,1,0.001557,0.003850
14400.0,0.003933,-48.11,-46.94,-1.17,0,0.000625,0.001769
14410.0,0.004690,-46.58,-46.94,0.36,1,0.003702,0.005289
14420.0,0.005462,-45.25,-46.94,1.69,1,0.005012,0.005256
14430.0,0.006362,-43.93,-46.94,3.01,1,0.006614,0.005278
14440.0,0.007583,-42.40,-46.94,4.54,1,0.004541,0.009395
14450.0,0.007412,-42.60,-46.94,4.34,1,0.004098,0.005691
14460.0,0.007362,-42.66,-46.94,4.28,1,0.007129,0.001298
14470.0,0.007193,-42.86,-46.94,4.08,1,0.002127,0.006456
14480.0,0.007571,-42.42,-46.94,4.52,1,0.003235,0.007810
14490.0,0.007543,-42.45,-46.94,4.49,1,0.006901,0.002876
14500.0,0.007155,-42.91,-46.60,3.69,1,0.003785,0.004974
14510.0,0.007262,-42.78,-46.60,3.82,1,0.001404,0.007381
14520.0,0.007601,-42.38,-46.60,4.21,1,0.005228,0.006562
14530.0,0.007890,-42.06,-46.60,4.54,1,0.008267,0.002241
14540.0,0.007005,-43.09,-46.60,3.50,1,0.002495,0.004263
14550.0,0.007313,-42.72,-46.60,3.88,1,0.002837,0.007515
14560.0,0.006564,-43.66,-46.60,2.94,1,0.004811,0.000228
14570.0,0.006696,-43.48,-46.60,3.11,1,0.005087,0.004815
14580.0,0.006451,-43.81,-46.60,2.79,1,0.001617,0.005650
14590.0,0.007585,-42.40,-46.60,4.19,1,0.007843,0.006572
14600.0,0.007643,-42.33,-46.13,3.79,1,0.007104,0.003167
14610.0,0.007366,-42.66,-46.13,3.47,1,0.001526,0.006544
14620.0,0.006887,-43.24,-46.13,2.89,1,0.003289,0.004740
14630.0,0.006738,-43.43,-46.13,2.70,1,0.006372,0.000459
14640.0,0.006977,-43.13,-46.13,3.00,1,0.004052,0.006354
14650.0,0.006931,-43.18,-46.13,2.94,1,0.002492,0.006353
14660.0,0.006797,-43.35,-46.13,2.77,1,0.006059,0.002308
14670.0,0.007441,-42.57,-46.13,3.56,1,0.007966,0.004061
14680.0,0.007826,-42.13,-46.13,4.00,1,0.001825,0.008533
14690.0,0.007955,-41.99,-46.13,4.14,1,0.004859,0.006676
14700.0,0.008262,-41.66,-45.53,3.87,1,0.008930,0.000915
14710.0,0.007756,-42.21,-45.53,3.32,1,0.003453,0.005597
14720.0,0.007508,-42.49,-45.53,3.04,1,0.001840,0.006682
14730.0,0.008143,-41.78,-45.53,3.74,1,0.009151,0.002975
14740.0,0.008122,-41.81,-45.53,3.72,1,0.006473,0.004823
14750.0,0.007780,-42.18,-45.53,3.35,1,0.002456,0.006536
14760.0,0.008278,-41.64,-45.53,3.89,1,0.008524,0.004057
14770.0,0.007778,-42.18,-45.53,3.35,1,0.005774,0.003224
14780.0,0.007625,-42.36,-45.53,3.17,1,0.002175,0.006935
14790.0,0.007866,-42.09,-45.53,3.44,1,0.004382,0.007198
14800.0,0.007425,-42.59,-45.51,2.92,1,0.006156,0.001735
14810.0,0.007848,-42.11,-45.51,3.40,1,0.007374,0.004865
14820.0,0.007895,-42.05,-45.51,3.46,1,0.003926,0.006976
14830.0,0.007713,-42.26,-45.51,3.25,1,0.006793,0.002646
14840.0,0.007514,-42.48,-45.51,3.03,1,0.006560,0.002582
14850.0,0.007421,-42.59,-45.51,2.92,1,0.001568,0.007031
14860.0,0.007814,-42.14,-45.51,3.37,1,0.005077,0.007104
14870.0,0.007385,-42.63,-45.51,2.88,1,0.006212,0.001470
14880.0,0.007194,-42.86,-45.51,2.65,1,0.003708,0.005637
14890.0,0.007303,-42.73,-45.51,2.78,1,0.003562,0.006667
14900.0,0.008073,-41.86,-45.40,3.54,1,0.009677,0.001936
14910.0,0.007356,-42.67,-45.40,2.73,1,0.005263,0.002140
14920.0,0.007330,-42.70,-45.40,2.70,1,0.001965,0.006999
14930.0,0.006778,-43.38,-45.40,2.02,1,0.004649,0.002920
14940.0,0.006988,-43.11,-45.40,2.29,1,0.007261,0.001786
14950.0,0.008725,-41.18,-45.40,4.21,1,0.001398,0.012702
14960.0,0.010247,-39.79,-45.40,5.61,1,0.009736,0.009776
14970.0,0.010913,-39.24,-45.40,6.16,2,0.012291,0.002083
14980.0,0.010523,-39.56,-45.40,5.84,1,0.005651,0.007778
14990.0,0.010690,-39.42,-45.40,5.98,1,0.003345,0.010562
15000.0,0.010804,-39.33,-45.27,5.94,1,0.010591,0.003220
15010.0,0.011651,-38.67,-45.27,6.59,2,0.012052,0.006366
15020.0,0.011358,-38.89,-45.27,6.37,2,0.001944,0.010494
15030.0,0.011037,-39.14,-45.27,6.12,2,0.006739,0.007776
15040.0,0.011279,-38.95,-45.27,6.31,2,0.011518,0.002748
15050.0,0.011491,-38.79,-45.27,6.47,2,0.005583,0.010609
15060.0,0.012178,-38.29,-45.27,6.98,2,0.005375,0.012688
15070.0,0.012388,-38.14,-45.27,7.13,2,0.012314,0.003765
15080.0,0.012235,-38.25,-45.27,7.02,2,0.009380,0.007291
15090.0,0.012161,-38.30,-45.27,6.96,2,0.001929,0.011829
15100.0,0.012177,-38.29,-45.06,6.77,2,0.009651,0.007487
15110.0,0.011004,-39.17,-45.06,5.89,1,0.007778,0.002807
15120.0,0.009761,-40.21,-45.06,4.85,1,0.002903,0.006214
15130.0,0.008807,-41.10,-45.06,3.95,1,0.003757,0.005404
15140.0,0.008782,-41.13,-45.06,3.93,1,0.008511,0.001915
15150.0,0.008196,-41.73,-45.06,3.33,1,0.005027,0.004624
15160.0,0.008159,-41.77,-45.06,3.29,1,0.000991,0.008011
15170.0,0.007793,-42.17,-45.06,2.89,1,0.005792,0.003823
15180.0,0.007495,-42.50,-45.06,2.55,1,0.006306,0.002540
15190.0,0.007681,-42.29,-45.06,2.77,1,0.001760,0.007923
15200.0,0.007434,-42.58,-44.78,2.20,1,0.005289,0.004366
15210.0,0.007318,-42.71,-44.78,2.06,1,0.006746,0.002036
15220.0,0.007549,-42.44,-44.78,2.33,1,0.006682,0.004555
15230.0,0.007399,-42.62,-44.78,2.16,1,0.002508,0.006589
15240.0,0.007570,-42.42,-44.78,2.36,1,0.006460,0.004665
15250.0,0.007625,-42.35,-44.78,2.42,1,0.007516,0.001912
15260.0,0.007990,-41.95,-44.78,2.83,1,0.002958,0.008331
15270.0,0.007307,-42.73,-44.78,2.05,1,0.003362,0.004620
15280.0,0.007000,-43.10,-44.78,1.68,1,0.006197,0.001047
15290.0,0.006915,-43.20,-44.78,1.57,1,0.005682,0.003582
15300.0,0.007356,-42.67,-44.62,1.95,1,0.002407,0.008030
15310.0,0.007563,-42.43,-44.62,2.19,1,0.007794,0.002000
15320.0,0.007296,-42.74,-44.62,1.88,1,0.006017,0.002886
15330.0,0.007250,-42.79,-44.62,1.82,1,0.002001,0.006858
15340.0,0.006996,-43.10,-44.62,1.51,1,0.004900,0.004121
15350.0,0.006131,-44.25,-44.62,0.37,1,0.003838,0.001480
15360.0,0.007271,-42.77,-44.62,1.85,1,0.005754,0.008095
15370.0,0.007594,-42.39,-44.62,2.23,1,0.002890,0.007831
15380.0,0.007029,-43.06,-44.62,1.55,1,0.005533,0.001413
15390.0,0.006610,-43.60,-44.62,1.02,1,0.004784,0.002972
15400.0,0.006499,-43.74,-44.73,0.99,1,0.000317,0.006233
15410.0,0.007050,-43.04,-44.73,1.69,1,0.007533,0.003565
15420.0,0.007328,-42.70,-44.73,2.03,1,0.007839,0.001479
15430.0,0.006868,-43.26,-44.73,1.47,1,0.002425,0.005264
15440.0,0.006708,-43.47,-44.73,1.26,1,0.002132,0.005965
15450.0,0.006579,-43.64,-44.73,1.09,1,0.006256,0.000512
15460.0,0.006927,-43.19,-44.73,1.54,1,0.006541,0.004135
15470.0,0.006794,-43.36,-44.73,1.37,1,0.001670,0.006266
15480.0,0.006660,-43.53,-44.73,1.20,1,0.005564,0.003056
15490.0,0.006728,-43.44,-44.73,1.29,1,0.006539,0.002161
15500.0,0.006962,-43.15,-44.74,1.59,1,0.002940,0.006907
15510.0,0.007828,-42.13,-44.74,2.61,1,0.005488,0.008180
15520.0,0.007936,-42.01,-44.74,2.73,1,0.008020,0.001644
15530.0,0.008153,-41.77,-44.74,2.96,1,0.004114,0.007622
15540.0,0.007424,-42.59,-44.74,2.15,1,0.001276,0.005579
15550.0,0.007379,-42.64,-44.74,2.10,1,0.006883,0.002347
15560.0,0.008276,-41.64,-44.74,3.09,1,0.008464,0.005988
15570.0,0.008305,-41.61,-44.74,3.12,1,0.001082,0.008303
15580.0,0.008217,-41.71,-44.74,3.03,1,0.005544,0.005782
15590.0,0.007764,-42.20,-44.74,2.54,1,0.006422,0.001940
15600.0,0.007542,-42.45,-44.78,2.33,1,0.002817,0.006434
15610.0,0.007355,-42.67,-44.78,2.11,1,0.003626,0.005894
15620.0,0.007486,-42.51,-44.78,2.26,1,0.007447,0.002291
15630.0,0.007854,-42.10,-44.78,2.68,1,0.007762,0.003957
15640.0,0.007328,-42.70,-44.78,2.08,1,0.002069,0.005739
15650.0,0.007171,-42.89,-44.78,1.89,1,0.005758,0.003624
15660.0,0.007573,-42.41,-44.78,2.36,1,0.008166,0.002399
15670.0,0.007744,-42.22,-44.78,2.56,1,0.004926,0.006485
15680.0,0.007415,-42.60,-44.78,2.18,1,0.004903,0.004489
15690.0,0.007441,-42.57,-44.78,2.21,1,0.007006,0.002681
15700.0,0.007094,-42.98,-44.78,1.79,1,0.004211,0.004666
15710.0,0.006993,-43.11,-44.78,1.67,1,0.000127,0.006757
15720.0,0.007728,-42.24,-44.78,2.54,1,0.008530,0.004046
15730.0,0.007784,-42.18,-44.78,2.60,1,0.007439,0.002709
15740.0,0.007977,-41.96,-44.78,2.81,1,0.001782,0.008235
15750.0,0.007772,-42.19,-44.78,2.59,1,0.004422,0.005800
15760.0,0.007802,-42.16,-44.78,2.62,1,0.007628,0.001953
15770.0,0.008344,-41.57,-44.78,3.20,1,0.005886,0.007593
15780.0,0.008477,-41.44,-44.78,3.34,1,0.004185,0.007725
15790.0,0.008226,-41.70,-44.78,3.08,1,0.006457,0.004086
15800.0,0.007646,-42.33,-44.78,2.45,1,0.003864,0.004966
15810.0,0.007922,-42.02,-44.78,2.75,1,0.002055,0.008316
15820.0,0.007911,-42.04,-44.78,2.74,1,0.006218,0.004846
15830.0,0.008285,-41.63,-44.78,3.14,1,0.008669,0.002952
15840.0,0.007739,-42.23,-44.78,2.55,1,0.004080,0.005014
15850.0,0.007447,-42.56,-44.78,2.22,1,0.002870,0.006129
15860.0,0.007301,-42.73,-44.78,2.04,1,0.006798,0.001491
15870.0,0.007703,-42.27,-44.78,2.51,1,0.006920,0.005175
15880.0,0.008064,-41.87,-44.78,2.91,1,0.001816,0.008721
15890.0,0.007960,-41.98,-44.78,2.80,1,0.007295,0.002519
15900.0,0.007749,-42.22,-44.78,2.56,1,0.006761,0.002633
15910.0,0.008068,-41.87,-44.78,2.91,1,0.002715,0.008383
15920.0,0.008744,-41.17,-44.78,3.61,1,0.007278,0.007319
15930.0,0.008787,-41.12,-44.78,3.65,1,0.008521,0.002532
15940.0,0.010053,-39.95,-44.78,4.82,1,0.008820,0.009557
15950.0,0.012698,-37.93,-44.78,6.85,2,0.008879,0.016651
15960.0,0.014578,-36.73,-44.78,8.05,2,0.018744,0.002893
15970.0,0.015439,-36.23,-44.78,8.55,2,0.013557,0.010980
15980.0,0.016311,-35.75,-44.78,9.03,2,0.001448,0.018288
15990.0,0.016604,-35.60,-44.78,9.18,2,0.014728,0.009054
16000.0,0.016679,-35.56,-44.78,9.22,2,0.015661,0.006228
16010.0,0.016852,-35.47,-44.78,9.31,2,0.003492,0.016898
16020.0,0.017777,-35.00,-44.78,9.77,2,0.008403,0.018079
16030.0,0.018036,-34.88,-44.78,9.90,2,0.018389,0.003038
16040.0,0.018078,-34.86,-44.78,9.92,2,0.013143,0.012558
16050.0,0.018263,-34.77,-44.78,10.01,2,0.006554,0.017506
16060.0,0.018476,-34.67,-44.78,10.11,2,0.017407,0.007547
16070.0,0.018092,-34.85,-44.78,9.93,2,0.015983,0.006343
16080.0,0.018206,-34.80,-44.78,9.98,2,0.005071,0.017763
16090.0,0.017200,-35.29,-44.78,9.49,2,0.010419,0.010586
16100.0,0.016425,-35.69,-44.78,9.09,2,0.014454,0.002170
16110.0,0.016443,-35.68,-44.78,9.10,2,0.010492,0.012713
16120.0,0.016817,-35.49,-44.78,9.29,2,0.006276,0.016539
16130.0,0.017043,-35.37,-44.78,9.41,2,0.016822,0.005079
16140.0,0.015943,-35.95,-44.78,8.83,2,0.011385,0.007019
16150.0,0.015711,-36.08,-44.78,8.70,2,0.001432,0.015101
16160.0,0.016217,-35.80,-44.78,8.98,2,0.014057,0.010254
16170.0,0.016129,-35.85,-44.78,8.93,2,0.015638,0.003005
16180.0,0.016085,-35.87,-44.78,8.90,2,0.010516,0.012033
16190.0,0.017028,-35.38,-44.78,9.40,2,0.009844,0.016517
16200.0,0.016336,-35.74,-44.78,9.04,2,0.014502,0.002540
16210.0,0.016212,-35.80,-44.78,8.97,2,0.012220,0.010208
16220.0,0.016042,-35.89,-44.78,8.88,2,0.001482,0.015575
16230.0,0.016612,-35.59,-44.78,9.19,2,0.014781,0.010169
16240.0,0.016298,-35.76,-44.78,9.02,2,0.014065,0.006672
16250.0,0.015567,-36.16,-44.78,8.62,2,0.004094,0.013241
16260.0,0.015023,-36.46,-44.78,8.31,2,0.008610,0.010727
16270.0,0.015502,-36.19,-44.78,8.58,2,0.016581,0.001110
16280.0,0.015463,-36.21,-44.78,8.56,2,0.010172,0.011525
16290.0,0.014802,-36.59,-44.78,8.18,2,0.000552,0.013249
16300.0,0.014585,-36.72,-44.78,8.06,2,0.013227,0.004824
16310.0,0.014540,-36.75,-44.78,8.03,2,0.011745,0.008391
16320.0,0.014285,-36.90,-44.78,7.87,2,0.001110,0.013645
16330.0,0.014146,-36.99,-44.78,7.79,2,0.010627,0.008837
16340.0,0.013555,-37.36,-44.78,7.42,2,0.012075,0.001566
16350.0,0.013225,-37.57,-44.78,7.20,2,0.005050,0.011386
16360.0,0.013284,-37.53,-44.78,7.24,2,0.007475,0.011149
16370.0,0.013205,-37.59,-44.78,7.19,2,0.012719,0.002778
16380.0,0.013771,-37.22,-44.78,7.56,2,0.008336,0.012580
16390.0,0.013633,-37.31,-44.78,7.47,2,0.002358,0.013102
16400.0,0.012740,-37.90,-44.74,6.84,2,0.009572,0.004683
16410.0,0.011390,-38.87,-44.74,5.87,1,0.007709,0.002907
16420.0,0.010138,-39.88,-44.74,4.86,1,0.003224,0.006456
16430.0,0.010214,-39.82,-44.74,4.92,1,0.003123,0.009910
16440.0,0.009469,-40.47,-44.74,4.26,1,0.007638,0.001193
16450.0,0.009325,-40.61,-44.74,4.13,1,0.008385,0.003238
16460.0,0.008696,-41.21,-44.74,3.52,1,0.002119,0.006910
16470.0,0.008468,-41.44,-44.74,3.29,1,0.005601,0.005623
16480.0,0.008651,-41.26,-44.74,3.48,1,0.008267,0.003752
16490.0,0.009164,-40.76,-44.74,3.98,1,0.007254,0.007396
16500.0,0.008782,-41.13,-44.62,3.49,1,0.004005,0.006800
16510.0,0.008349,-41.57,-44.62,3.05,1,0.006825,0.002700
16520.0,0.008147,-41.78,-44.62,2.84,1,0.004851,0.005946
16530.0,0.008610,-41.30,-44.62,3.32,1,0.002734,0.009299
16540.0,0.008773,-41.14,-44.62,3.48,1,0.008240,0.003981
16550.0,0.008750,-41.16,-44.62,3.46,1,0.008411,0.002205
16560.0,0.008721,-41.19,-44.62,3.43,1,0.005217,0.006905
16570.0,0.008463,-41.45,-44.62,3.17,1,0.005541,0.005574
16580.0,0.008759,-41.15,-44.62,3.47,1,0.008989,0.002913
16590.0,0.008814,-41.10,-44.62,3.52,1,0.006029,0.006604
16600.0,0.008872,-41.04,-44.62,3.58,1,0.001018,0.008949
16610.0,0.008687,-41.22,-44.62,3.40,1,0.007515,0.003419
16620.0,0.007942,-42.00,-44.62,2.62,1,0.005985,0.001633
16630.0,0.007707,-42.26,-44.62,2.36,1,0.001517,0.006998
16640.0,0.007669,-42.31,-44.62,2.31,1,0.003410,0.006768
16650.0,0.007626,-42.35,-44.62,2.27,1,0.007446,0.001093
16660.0,0.007212,-42.84,-44.62,1.78,1,0.004311,0.004522
16670.0,0.007171,-42.89,-44.62,1.73,1,0.004388,0.005548
16680.0,0.007459,-42.55,-44.62,2.07,1,0.007101,0.003963
16690.0,0.007691,-42.28,-44.62,2.34,1,0.007514,0.003361
16700.0,0.007505,-42.49,-44.62,2.13,1,0.001006,0.007001
16710.0,0.007109,-42.96,-44.62,1.66,1,0.004600,0.004133
16720.0,0.007019,-43.07,-44.62,1.55,1,0.005901,0.003401
16730.0,0.006859,-43.28,-44.62,1.34,1,0.003013,0.005741
16740.0,0.006799,-43.35,-44.62,1.27,1,0.002932,0.005980
16750.0,0.007358,-42.66,-44.62,1.95,1,0.008138,0.002967
16760.0,0.007458,-42.55,-44.62,2.07,1,0.006393,0.004274
16770.0,0.006382,-43.90,-44.62,0.72,1,0.002305,0.003113
16780.0,0.005954,-44.50,-44.62,0.12,1,0.004059,0.002839
16790.0,0.006230,-44.11,-44.62,0.51,1,0.006057,0.003252
16800.0,0.006929,-43.19,-44.62,1.43,1,0.003542,0.007791
16810.0,0.007201,-42.85,-44.62,1.76,1,0.004714,0.006259
16820.0,0.007000,-43.10,-44.62,1.52,1,0.006232,0.001961
16830.0,0.006565,-43.66,-44.62,0.96,1,0.004554,0.003171
16840.0,0.006388,-43.89,-44.62,0.72,1,0.001174,0.005860
16850.0,0.007547,-42.44,-44.62,2.17,1,0.007656,0.006818
16860.0,0.007263,-42.78,-44.62,1.84,1,0.005559,0.003558
16870.0,0.006588,-43.62,-44.62,0.99,1,0.000771,0.004953
16880.0,0.006385,-43.90,-44.62,0.72,1,0.004628,0.003676
16890.0,0.006385,-43.90,-44.62,0.72,1,0.006086,0.001930
16900.0,0.007442,-42.57,-44.17,1.61,1,0.006887,0.007126
16910.0,0.007498,-42.50,-44.17,1.67,1,0.002231,0.007296
16920.0,0.007270,-42.77,-44.17,1.41,1,0.005996,0.003075
16930.0,0.006860,-43.27,-44.17,0.90,1,0.003375,0.004842
16940.0,0.006497,-43.75,-44.17,0.43,1,0.001282,0.005501
16950.0,0.005587,-45.06,-44.17,-0.88,0,0.003427,0.000506
16960.0,0.005256,-45.59,-44.17,-1.41,0,0.003219,0.003122
16970.0,0.005490,-45.21,-44.17,-1.03,0,0.004467,0.004061
16980.0,0.005509,-45.18,-44.17,-1.00,0,0.004974,0.002466
16990.0,0.004602,-46.74,-44.17,-2.57,0,0.001199,0.002179
17000.0,0.004989,-46.04,-44.38,-1.66,0,0.004315,0.004014
17010.0,0.004580,-46.78,-44.38,-2.40,0,0.002934,0.002130
17020.0,0.004632,-46.68,-44.38,-2.30,0,0.004571,0.001306
17030.0,0.004781,-46.41,-44.38,-2.03,0,0.002862,0.004257
17040.0,0.004836,-46.31,-44.38,-1.93,0,0.003527,0.003491
17050.0,0.004689,-46.58,-44.38,-2.20,0,0.003467,0.002619
17060.0,0.005135,-45.79,-44.38,-1.41,0,0.002773,0.005518
17070.0,0.005243,-45.61,-44.38,-1.23,0,0.002095,0.005080
17080.0,0.005308,-45.50,-44.38,-1.12,0,0.004825,0.002554
17090.0,0.005061,-45.92,-44.38,-1.53,0,0.004461,0.000468
17100.0,0.005026,-45.98,-44.85,-1.13,0,0.004304,0.002430
17110.0,0.004954,-46.10,-44.85,-1.25,0,0.002937,0.003778
17120.0,0.005750,-44.81,-44.85,0.04,1,0.006203,0.004405
17130.0,0.005408,-45.34,-44.85,-0.49,0,0.004078,0.002151
17140.0,0.006180,-44.18,-44.85,0.67,1,0.001490,0.007842
17150.0,0.006819,-43.33,-44.85,1.52,1,0.002225,0.008006
17160.0,0.006955,-43.15,-44.85,1.69,1,0.007150,0.001331
17170.0,0.006994,-43.10,-44.85,1.74,1,0.005398,0.004590
17180.0,0.006434,-43.83,-44.85,1.02,1,0.000829,0.005060
17190.0,0.006372,-43.92,-44.85,0.93,1,0.003772,0.004951
17200.0,0.006001,-44.44,-44.91,0.48,1,0.004201,0.002956
17210.0,0.006076,-44.33,-44.91,0.58,1,0.002239,0.005835
17220.0,0.006637,-43.56,-44.91,1.35,1,0.006103,0.005087
17230.0,0.006605,-43.60,-44.91,1.31,1,0.006189,0.002091
17240.0,0.006862,-43.27,-44.91,1.64,1,0.001746,0.007252
17250.0,0.006956,-43.15,-44.91,1.76,1,0.000802,0.007133
17260.0,0.007194,-42.86,-44.91,2.05,1,0.007024,0.003268
17270.0,0.007450,-42.56,-44.91,2.35,1,0.007585,0.002689
17280.0,0.006748,-43.42,-44.91,1.49,1,0.002552,0.004426
17290.0,0.007160,-42.90,-44.91,2.01,1,0.007203,0.003753
17300.0,0.006560,-43.66,-44.99,1.32,1,0.005137,0.000473
17310.0,0.007601,-42.38,-44.99,2.60,1,0.005682,0.008265
17320.0,0.007870,-42.08,-44.99,2.91,1,0.001821,0.008302
17330.0,0.007106,-42.97,-44.99,2.02,1,0.004280,0.003164
17340.0,0.006815,-43.33,-44.99,1.66,1,0.005889,0.001730
17350.0,0.006916,-43.20,-44.99,1.78,1,0.002026,0.006859
17360.0,0.007467,-42.54,-44.99,2.45,1,0.006848,0.005450
17370.0,0.007202,-42.85,-44.99,2.14,1,0.006326,0.001820
17380.0,0.006947,-43.16,-44.99,1.82,1,0.003954,0.004972
17390.0,0.006415,-43.86,-44.99,1.13,1,0.002558,0.004498
17400.0,0.006336,-43.96,-45.12,1.15,1,0.006005,0.001333
17410.0,0.006661,-43.53,-45.12,1.59,1,0.006119,0.004193
17420.0,0.006591,-43.62,-45.12,1.49,1,0.000822,0.006376
17430.0,0.006662,-43.53,-45.12,1.59,1,0.005965,0.003318
17440.0,0.006499,-43.74,-45.12,1.37,1,0.006068,0.000790
17450.0,0.007136,-42.93,-45.12,2.18,1,0.004211,0.007524
17460.0,0.007223,-42.83,-45.12,2.29,1,0.003522,0.006539
17470.0,0.007116,-42.96,-45.12,2.16,1,0.006609,0.001857
17480.0,0.006904,-43.22,-45.12,1.90,1,0.005765,0.002805
17490.0,0.006580,-43.64,-45.12,1.48,1,0.004192,0.004041
17500.0,0.006404,-43.87,-45.11,1.24,1,0.005370,0.002663
17510.0,0.007066,-43.02,-45.11,2.10,1,0.007163,0.004780
17520.0,0.007382,-42.64,-45.11,2.48,1,0.002038,0.007859
17530.0,0.007793,-42.17,-45.11,2.95,1,0.004575,0.007460
17540.0,0.007450,-42.56,-45.11,2.55,1,0.005854,0.003155
17550.0,0.007084,-42.99,-45.11,2.12,1,0.004411,0.004401
17560.0,0.007204,-42.85,-45.11,2.26,1,0.001431,0.007345
17570.0,0.007280,-42.76,-45.11,2.35,1,0.006665,0.003349
17580.0,0.006997,-43.10,-45.11,2.01,1,0.005462,0.003209
17590.0,0.006594,-43.62,-45.11,1.50,1,0.000833,0.005594
17600.0,0.006848,-43.29,-45.11,1.82,1,0.003535,0.006547
17610.0,0.007159,-42.90,-45.11,2.21,1,0.007269,0.003051
17620.0,0.007631,-42.35,-45.11,2.76,1,0.005515,0.006770
17630.0,0.007772,-42.19,-45.11,2.92,1,0.003888,0.007109
17640.0,0.007239,-42.81,-45.11,2.31,1,0.005808,0.001482
17650.0,0.006561,-43.66,-45.11,1.45,1,0.003007,0.003967
17660.0,0.006856,-43.28,-45.11,1.83,1,0.000857,0.007496
17670.0,0.007618,-42.36,-45.11,2.75,1,0.005781,0.007406
17680.0,0.007325,-42.70,-45.11,2.41,1,0.005711,0.003388
17690.0,0.007160,-42.90,-45.11,2.21,1,0.003764,0.005636
17700.0,0.006757,-43.41,-45.12,1.71,1,0.003224,0.004840
17710.0,0.006751,-43.41,-45.12,1.70,1,0.006405,0.002091
17720.0,0.006745,-43.42,-45.12,1.70,1,0.002728,0.006153
17730.0,0.006629,-43.57,-45.12,1.54,1,0.001959,0.006049
17740.0,0.006425,-43.84,-45.12,1.27,1,0.005287,0.002728
17750.0,0.006253,-44.08,-45.12,1.04,1,0.004517,0.003722
17760.0,0.006807,-43.34,-45.12,1.77,1,0.004387,0.006808
17770.0,0.006879,-43.25,-45.12,1.87,1,0.004167,0.005683
17780.0,0.006841,-43.30,-45.12,1.82,1,0.006230,0.002605
17790.0,0.006612,-43.59,-45.12,1.52,1,0.003241,0.005143
17800.0,0.006454,-43.80,-45.12,1.31,1,0.000986,0.006002
17810.0,0.006366,-43.92,-45.12,1.19,1,0.005705,0.002330
17820.0,0.007025,-43.07,-45.12,2.05,1,0.006150,0.005958
17830.0,0.007502,-42.50,-45.12,2.62,1,0.002949,0.008093
17840.0,0.007684,-42.29,-45.12,2.83,1,0.006249,0.005171
17850.0,0.007293,-42.74,-45.12,2.37,1,0.005964,0.002265
17860.0,0.006700,-43.48,-45.12,1.64,1,0.001159,0.005189
17870.0,0.007645,-42.33,-45.12,2.78,1,0.003395,0.009244
17880.0,0.008271,-41.65,-45.12,3.47,1,0.008255,0.005155
17890.0,0.007890,-42.06,-45.12,3.06,1,0.005572,0.004237
17900.0,0.007040,-43.05,-45.26,2.21,1,0.001454,0.004844
17910.0,0.007531,-42.46,-45.26,2.79,1,0.006147,0.006122
